subfolder,image_name,image_path,status,instrument_pixels,needle_pixels,area_ratio,corrected_area,,,,,,,,
growthchamber0704pre,20250704_101527.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101527.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_101751.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101751.jpg,success,713,1946,0.73185408,4.391124483,,,,,,,,
growthchamber0704pre,20250704_101803.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_101803.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_102122.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102122.jpg,success,638,2847,0.816929699,4.901578192,,,,,,,,
growthchamber0704pre,20250704_102140.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102140.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_102457.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102457.jpg,success,592,1754,0.747655584,4.485933504,,,,,,,,
growthchamber0704pre,20250704_102554.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102554.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_102633.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102633.jpg,success,805,1983,0.711262554,4.267575323,,,,,,,,
growthchamber0704pre,20250704_102643.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102643.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_102916.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102916.jpg,success,601,2153,0.781771968,4.690631808,,,,,,,,
growthchamber0704pre,20250704_102921.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_102921.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103103.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103103.jpg,success,1001,3034,0.751920694,4.511524164,,,,,,,,
growthchamber0704pre,20250704_103109.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103109.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103246.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103246.jpg,success,763,2148,0.737890759,4.427344555,,,,,,,,
growthchamber0704pre,20250704_103254.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103254.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103431.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103431.jpg,success,1041,4052,0.795601806,4.773610838,,,,,,,,
growthchamber0704pre,20250704_103540(0).jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103540(0).jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103540.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103540.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103638.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103638.jpg,success,634,1371,0.683790524,4.102743142,,,,,,,,
growthchamber0704pre,20250704_103649.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103649.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_103936.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_103936.jpg,success,785,2663,0.772331787,4.633990719,,,,,,,,
growthchamber0704pre,20250704_104042.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104042.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_104132.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104132.jpg,success,1331,6187,0.822958234,4.937749401,,,,,,,,
growthchamber0704pre,20250704_104337.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104337.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_104353.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104353.jpg,success,0,2290,1,6,,,,,,,,
growthchamber0704pre,20250704_104407.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104407.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_104604.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104604.jpg,success,763,3135,0.804258594,4.825551565,,,,,,,,
growthchamber0704pre,20250704_104610.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104610.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_104811.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104811.jpg,success,0,2147,1,6,,,,,,,,
growthchamber0704pre,20250704_104857.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_104857.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_105029.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105029.jpg,success,1021,3985,0.796044746,4.776268478,,,,,,,,
growthchamber0704pre,20250704_105035.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105035.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_105224.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105224.jpg,success,809,2650,0.766117375,4.59670425,,,,,,,,
growthchamber0704pre,20250704_105233.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105233.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_105416.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105416.jpg,success,1091,5288,0.828970058,4.973820348,,,,,,,,
growthchamber0704pre,20250704_105428.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105428.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_105601.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105601.jpg,success,1543,6021,0.796007403,4.776044421,,,,,,,,
growthchamber0704pre,20250704_105607.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105607.jpg,success,0,118,1,6,,,,,,,,
growthchamber0704pre,20250704_105753.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105753.jpg,success,1299,4097,0.759266123,4.555596738,,,,,,,,
growthchamber0704pre,20250704_105801.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105801.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_105943.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105943.jpg,success,1241,5460,0.814803761,4.888822564,,,,,,,,
growthchamber0704pre,20250704_105956.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_105956.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_110134.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110134.jpg,success,1426,5123,0.782256833,4.693540999,,,,,,,,
growthchamber0704pre,20250704_110140.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110140.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_110329.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110329.jpg,success,621,3132,0.834532374,5.007194245,,,,,,,,
growthchamber0704pre,20250704_110338.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110338.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_110508.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110508.jpg,success,1340,6469,0.828403125,4.970418748,,,,,,,,
growthchamber0704pre,20250704_110517.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_110517.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111123.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111123.jpg,success,1162,6034,0.838521401,5.031128405,,,,,,,,
growthchamber0704pre,20250704_111129.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111129.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111302.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111302.jpg,success,0,2498,1,6,,,,,,,,
growthchamber0704pre,20250704_111317.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111317.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111436.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111436.jpg,success,652,2884,0.81561086,4.893665158,,,,,,,,
growthchamber0704pre,20250704_111445.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111445.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111616.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111616.jpg,success,0,1824,1,6,,,,,,,,
growthchamber0704pre,20250704_111626.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111626.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111802.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111802.jpg,success,1212,3171,0.72347707,4.340862423,,,,,,,,
growthchamber0704pre,20250704_111817.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111817.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_111931.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111931.jpg,success,1370,7936,0.852783151,5.116698904,,,,,,,,
growthchamber0704pre,20250704_111939.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_111939.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_112112.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112112.jpg,success,1224,3433,0.737169852,4.423019111,,,,,,,,
growthchamber0704pre,20250704_112120.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112120.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_112252.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112252.jpg,success,3969,3971,0.500125945,3.000755668,,,,,,,,
growthchamber0704pre,20250704_112254.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112254.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_112446.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112446.jpg,success,1456,3324,0.69539749,4.172384937,,,,,,,,
growthchamber0704pre,20250704_112453.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112453.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_112734.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112734.jpg,success,1286,5157,0.800403539,4.802421232,,,,,,,,
growthchamber0704pre,20250704_112743.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112743.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_112908.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112908.jpg,success,1215,5112,0.807965861,4.847795164,,,,,,,,
growthchamber0704pre,20250704_112915.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_112915.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_113106.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_113106.jpg,success,2799,4654,0.624446532,3.74667919,,,,,,,,
growthchamber0704pre,20250704_113114.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_113114.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_113251.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_113251.jpg,success,1109,2676,0.707001321,4.242007926,,,,,,,,
growthchamber0704pre,20250704_113258.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_113258.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,20250704_113852.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\20250704_113852.jpg,success,1170,3979,0.772771412,4.636628472,,,,,,,,
growthchamber0704pre,Screenshot_20250704_094927.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\Screenshot_20250704_094927.jpg,success,0,0,0,0,,,,,,,,
growthchamber0704pre,Screenshot_20250704_110032.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0704pre\Screenshot_20250704_110032.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_100448.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_100448.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_101758.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_101758.jpg,success,1257,1665,0.569815195,3.41889117,,,,,,,,
growthchamber0706rec1,20250706_101824.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_101824.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_101951.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_101951.jpg,success,1126,4381,0.795532958,4.773197748,,,,,,,,
growthchamber0706rec1,20250706_102007.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102007.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_102142.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102142.jpg,success,1337,5461,0.803324507,4.819947043,,,,,,,,
growthchamber0706rec1,20250706_102203.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102203.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_102326.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102326.jpg,success,1047,7259,0.873946545,5.243679268,,,,,,,,
growthchamber0706rec1,20250706_102345.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102345.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_102518.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102518.jpg,success,1175,6236,0.841451896,5.048711375,,,,,,,,
growthchamber0706rec1,20250706_102533.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102533.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_102704.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102704.jpg,success,1111,3618,0.76506661,4.590399662,,,,,,,,
growthchamber0706rec1,20250706_102723.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102723.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_102846.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102846.jpg,success,1608,5242,0.765255474,4.591532847,,,,,,,,
growthchamber0706rec1,20250706_102906.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_102906.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103115.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103115.jpg,success,1381,2670,0.659096519,3.954579116,,,,,,,,
growthchamber0706rec1,20250706_103132.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103132.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103315.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103315.jpg,success,1152,4873,0.80879668,4.852780083,,,,,,,,
growthchamber0706rec1,20250706_103341.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103341.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103458.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103458.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103523.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103523.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103634.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103634.jpg,success,1412,669,0.321480058,1.928880346,,,,,,,,
growthchamber0706rec1,20250706_103657.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103657.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_103835.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103835.jpg,success,1676,1703,0.503995265,3.023971589,,,,,,,,
growthchamber0706rec1,20250706_103901.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_103901.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_104025.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104025.jpg,success,953,3284,0.775076705,4.650460231,,,,,,,,
growthchamber0706rec1,20250706_104042.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104042.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_104149.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104149.jpg,success,1408,5253,0.788620327,4.731721964,,,,,,,,
growthchamber0706rec1,20250706_104200.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104200.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_104326.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104326.jpg,success,1070,3626,0.772146508,4.632879046,,,,,,,,
growthchamber0706rec1,20250706_104338.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104338.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_104509.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104509.jpg,success,1467,7251,0.83172746,4.990364763,,,,,,,,
growthchamber0706rec1,20250706_104525.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104525.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_104928.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104928.jpg,success,0,168,1,6,,,,,,,,
growthchamber0706rec1,20250706_104944.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_104944.jpg,success,0,0,0,0,,,,,,,,
growthchamber0706rec1,20250706_105137.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\growthchamber0706rec1\20250706_105137.jpg,success,880,6191,0.875548013,5.253288078,,,,,,,,
